FIPS,State,County,"Fast-food restaurants/1,000 pop (% change), 2011-16","Full-service restaurants/1,000 pop (% change), 2011-16","Expenditures per capita, fast food, 2007*","Expenditures per capita, fast food, 2012*","Expenditures per capita, restaurants, 2007*","Expenditures per capita, restaurants, 2012*"
42057,PA,Fulton,21.31353903,-19.12430731,452.1215361,425.6834692,587.9572714,649.8872065
42059,PA,Greene,40.65367057,22.48590479,452.1215361,425.6834692,587.9572714,649.8872065
42061,PA,Huntingdon,6.803580716,-16.88593531,452.1215361,425.6834692,587.9572714,649.8872065
42063,PA,Indiana,6.143000605,-4.382846955,452.1215361,425.6834692,587.9572714,649.8872065
42065,PA,Jefferson,2.147651007,-5.513422819,452.1215361,425.6834692,587.9572714,649.8872065
42067,PA,Juniata,-37.89078337,8.136582519,452.1215361,425.6834692,587.9572714,649.8872065
42069,PA,Lackawanna,13.10753763,10.2039134,452.1215361,425.6834692,587.9572714,649.8872065
42071,PA,Lancaster,7.59579284,6.575506156,452.1215361,425.6834692,587.9572714,649.8872065
42073,PA,Lawrence,1.234196188,-9.917806173,452.1215361,425.6834692,587.9572714,649.8872065
42075,PA,Lebanon,5.412284306,1.575366997,452.1215361,425.6834692,587.9572714,649.8872065
42077,PA,Lehigh,5.259667509,-0.066370524,452.1215361,425.6834692,587.9572714,649.8872065
42079,PA,Luzerne,4.259771907,4.838954783,452.1215361,425.6834692,587.9572714,649.8872065
42081,PA,Lycoming,6.334542728,-3.887485512,452.1215361,425.6834692,587.9572714,649.8872065
42083,PA,McKean,16.3054097,-8.023783144,452.1215361,425.6834692,587.9572714,649.8872065
42085,PA,Mercer,5.900162782,14.52906493,452.1215361,425.6834692,587.9572714,649.8872065
42087,PA,Mifflin,9.624995776,15.2628527,452.1215361,425.6834692,587.9572714,649.8872065
42089,PA,Monroe,7.846353481,-1.288658368,452.1215361,425.6834692,587.9572714,649.8872065
42091,PA,Montgomery,6.832726813,3.059296753,452.1215361,425.6834692,587.9572714,649.8872065
42093,PA,Montour,-7.684677272,16.20110553,452.1215361,425.6834692,587.9572714,649.8872065
42095,PA,Northampton,2.394081219,9.272540617,452.1215361,425.6834692,587.9572714,649.8872065
42097,PA,Northumberland,35.35897927,-9.267569454,452.1215361,425.6834692,587.9572714,649.8872065
42099,PA,Perry,-4.761904762,-12,452.1215361,425.6834692,587.9572714,649.8872065
42101,PA,Philadelphia,6.665064321,10.01525634,452.1215361,425.6834692,587.9572714,649.8872065
42103,PA,Pike,70.02772191,-1.951977296,452.1215361,425.6834692,587.9572714,649.8872065
42105,PA,Potter,54.6971935,20.32003939,452.1215361,425.6834692,587.9572714,649.8872065
42107,PA,Schuylkill,2.878571179,-6.474026201,452.1215361,425.6834692,587.9572714,649.8872065
42109,PA,Snyder,10.55839528,13.08316633,452.1215361,425.6834692,587.9572714,649.8872065
42111,PA,Somerset,-12.16762394,33.86865592,452.1215361,425.6834692,587.9572714,649.8872065
42113,PA,Sullivan,-15.8351125,-6.483458331,452.1215361,425.6834692,587.9572714,649.8872065
42115,PA,Susquehanna,72.38885078,1.434599156,452.1215361,425.6834692,587.9572714,649.8872065
42117,PA,Tioga,40.89189124,-18.02653601,452.1215361,425.6834692,587.9572714,649.8872065
42119,PA,Union,40.99193847,-3.701584507,452.1215361,425.6834692,587.9572714,649.8872065
42121,PA,Venango,4.219634451,-1.570345241,452.1215361,425.6834692,587.9572714,649.8872065
42123,PA,Warren,55.64028201,-12.45234137,452.1215361,425.6834692,587.9572714,649.8872065
42125,PA,Washington,11.81251191,-1.151257583,452.1215361,425.6834692,587.9572714,649.8872065
42127,PA,Wayne,33.73023619,12.51341987,452.1215361,425.6834692,587.9572714,649.8872065
42129,PA,Westmoreland,10.26376655,8.246446413,452.1215361,425.6834692,587.9572714,649.8872065
42131,PA,Wyoming,21.61578693,-8.528297007,452.1215361,425.6834692,587.9572714,649.8872065
42133,PA,York,5.649061219,-2.836493866,452.1215361,425.6834692,587.9572714,649.8872065
44001,RI,Bristol,14.57069043,6.175152234,636.5543313,453.2820974,790.6820348,937.7589726
44003,RI,Kent,17.48847532,-3.67363396,636.5543313,453.2820974,790.6820348,937.7589726
44005,RI,Newport,11.30557307,-2.623896308,636.5543313,453.2820974,790.6820348,937.7589726
44007,RI,Providence,6.649959222,7.847138227,636.5543313,453.2820974,790.6820348,937.7589726
44009,RI,Washington,2.437701571,-1.284201586,636.5543313,453.2820974,790.6820348,937.7589726
45001,SC,Abbeville,11.62438807,11.62438807,711.5155687,632.1961411,719.9298008,688.2515349
45003,SC,Aiken,19.90779444,7.328715886,711.5155687,632.1961411,719.9298008,688.2515349
45005,SC,Allendale,-15.27210509,125.9410531,711.5155687,632.1961411,719.9298008,688.2515349
45007,SC,Anderson,-16.36242493,20.90193775,711.5155687,632.1961411,719.9298008,688.2515349
45009,SC,Bamberg,52.55471438,36.20956641,711.5155687,632.1961411,719.9298008,688.2515349
45011,SC,Barnwell,30.01945255,21.35148905,711.5155687,632.1961411,719.9298008,688.2515349
45013,SC,Beaufort,-10.67210908,8.389491074,711.5155687,632.1961411,719.9298008,688.2515349
45015,SC,Berkeley,-15.88674527,12.01937367,711.5155687,632.1961411,719.9298008,688.2515349
45017,SC,Calhoun,2.325266084,-31.78315594,711.5155687,632.1961411,719.9298008,688.2515349
45019,SC,Charleston,-11.3862247,21.76118749,711.5155687,632.1961411,719.9298008,688.2515349
45021,SC,Cherokee,-4.35221661,-16.2007546,711.5155687,632.1961411,719.9298008,688.2515349
45023,SC,Chester,-18.55762082,39.97908922,711.5155687,632.1961411,719.9298008,688.2515349
45025,SC,Chesterfield,-3.815641798,8.228607642,711.5155687,632.1961411,719.9298008,688.2515349
45027,SC,Clarendon,-22.77478064,-3.709804609,711.5155687,632.1961411,719.9298008,688.2515349
45029,SC,Colleton,2.276656294,-12.87544094,711.5155687,632.1961411,719.9298008,688.2515349
45031,SC,Darlington,4.577226391,25.76313001,711.5155687,632.1961411,719.9298008,688.2515349
45033,SC,Dillon,37.396026,-27.86708635,711.5155687,632.1961411,719.9298008,688.2515349
45035,SC,Dorchester,-8.377478481,27.61708354,711.5155687,632.1961411,719.9298008,688.2515349
45037,SC,Edgefield,-36.72874342,15.69601204,711.5155687,632.1961411,719.9298008,688.2515349
45039,SC,Fairfield,-25.59497507,-8.853844454,711.5155687,632.1961411,719.9298008,688.2515349
45041,SC,Florence,-2.4573993,11.91729975,711.5155687,632.1961411,719.9298008,688.2515349
45043,SC,Georgetown,-8.715091081,10.030917,711.5155687,632.1961411,719.9298008,688.2515349
45045,SC,Greenville,-0.510213143,0.523972412,711.5155687,632.1961411,719.9298008,688.2515349
45047,SC,Greenwood,7.335980051,-11.52913159,711.5155687,632.1961411,719.9298008,688.2515349
45049,SC,Hampton,-14.98880447,4.629163732,711.5155687,632.1961411,719.9298008,688.2515349
45051,SC,Horry,-16.13724352,-1.927649641,711.5155687,632.1961411,719.9298008,688.2515349
45053,SC,Jasper,0.131016985,-3.874223695,711.5155687,632.1961411,719.9298008,688.2515349
45055,SC,Kershaw,19.37005582,2.489441868,711.5155687,632.1961411,719.9298008,688.2515349
45057,SC,Lancaster,16.34309244,24.54280508,711.5155687,632.1961411,719.9298008,688.2515349
45059,SC,Laurens,3.431406211,-3.578808003,711.5155687,632.1961411,719.9298008,688.2515349
45061,SC,Lee,20.65300733,114.4942352,711.5155687,632.1961411,719.9298008,688.2515349
45063,SC,Lexington,0.84058021,-6.097153007,711.5155687,632.1961411,719.9298008,688.2515349
45065,SC,McCormick,4.681784931,161.7044623,711.5155687,632.1961411,719.9298008,688.2515349
45067,SC,Marion,51.40574644,-17.4150474,711.5155687,632.1961411,719.9298008,688.2515349
45069,SC,Marlboro,-11.99696701,-20.79727031,711.5155687,632.1961411,719.9298008,688.2515349
45071,SC,Newberry,31.48284443,-20.47408603,711.5155687,632.1961411,719.9298008,688.2515349
45073,SC,Oconee,-4.729753485,6.215246929,711.5155687,632.1961411,719.9298008,688.2515349
45075,SC,Orangeburg,2.281492215,1.827412339,711.5155687,632.1961411,719.9298008,688.2515349
45077,SC,Pickens,4.064314747,-13.41232483,711.5155687,632.1961411,719.9298008,688.2515349
45079,SC,Richland,2.115879707,6.731959317,711.5155687,632.1961411,719.9298008,688.2515349
45081,SC,Saluda,-21.88026608,-14.55654102,711.5155687,632.1961411,719.9298008,688.2515349
45083,SC,Spartanburg,5.571971447,2.375047843,711.5155687,632.1961411,719.9298008,688.2515349
45085,SC,Sumter,16.07575608,7.551179511,711.5155687,632.1961411,719.9298008,688.2515349
45087,SC,Union,19.45235548,10.92004438,711.5155687,632.1961411,719.9298008,688.2515349
45089,SC,Williamsburg,-9.36665934,14.25293853,711.5155687,632.1961411,719.9298008,688.2515349
45091,SC,York,-16.78481295,12.32338006,711.5155687,632.1961411,719.9298008,688.2515349
46003,SD,Aurora,-50.61818182,-50.61818182,547.6906487,534.2984268,547.3674031,589.674203
46005,SD,Beadle,5.973443173,6.714516202,547.6906487,534.2984268,547.3674031,589.674203
46007,SD,Bennett,300.2320859,-49.97098927,547.6906487,534.2984268,547.3674031,589.674203
46009,SD,Bon Homme,-100,0.588404133,547.6906487,534.2984268,547.3674031,589.674203
46011,SD,Brookings,-5.634671286,-1.70278259,547.6906487,534.2984268,547.3674031,589.674203
46013,SD,Brown,-8.181818182,10.18181818,547.6906487,534.2984268,547.3674031,589.674203
46015,SD,Brule,26.99021677,1.592173413,547.6906487,534.2984268,547.3674031,589.674203
46017,SD,Buffalo,0,0,547.6906487,534.2984268,547.3674031,589.674203
46019,SD,Butte,42.48839735,-6.704025542,547.6906487,534.2984268,547.3674031,589.674203
46021,SD,Campbell,,-17.86743516,547.6906487,534.2984268,547.3674031,589.674203
46023,SD,Charles Mix,-16.04896915,22.42858666,547.6906487,534.2984268,547.3674031,589.674203
46025,SD,Clark,0,97.14285714,547.6906487,534.2984268,547.3674031,589.674203
46027,SD,Clay,29.02343029,-44.24913506,547.6906487,534.2984268,547.3674031,589.674203
46029,SD,Codington,8.121255588,3.578345689,547.6906487,534.2984268,547.3674031,589.674203
46031,SD,Corson,0,95.83030303,547.6906487,534.2984268,547.3674031,589.674203
46033,SD,Custer,-35.41473228,41.59077923,547.6906487,534.2984268,547.3674031,589.674203
46035,SD,Davison,26.90520614,39.34689301,547.6906487,534.2984268,547.3674031,589.674203
46037,SD,Day,4.116793616,33.86444894,547.6906487,534.2984268,547.3674031,589.674203
46039,SD,Deuel,-100,-70.66675656,547.6906487,534.2984268,547.3674031,589.674203
46041,SD,Dewey,-100,-6.511950121,547.6906487,534.2984268,547.3674031,589.674203
46043,SD,Douglas,,-38.68041237,547.6906487,534.2984268,547.3674031,589.674203
46045,SD,Edmunds,2.615540884,-48.69222956,547.6906487,534.2984268,547.3674031,589.674203
46047,SD,Fall River,-22.8504949,28.5825085,547.6906487,534.2984268,547.3674031,589.674203
46049,SD,Faulk,,-32.44444444,547.6906487,534.2984268,547.3674031,589.674203
46051,SD,Grant,-26.8901641,40.73643411,547.6906487,534.2984268,547.3674031,589.674203
46053,SD,Gregory,0,13.82162551,547.6906487,534.2984268,547.3674031,589.674203
46055,SD,Haakon,1.911842804,1.911842804,547.6906487,534.2984268,547.3674031,589.674203
46057,SD,Hamlin,0,1.00374277,547.6906487,534.2984268,547.3674031,589.674203
46059,SD,Hand,4.478976234,4.478976234,547.6906487,534.2984268,547.3674031,589.674203
46061,SD,Hanson,0,-0.471976401,547.6906487,534.2984268,547.3674031,589.674203
46063,SD,Harding,0,,547.6906487,534.2984268,547.3674031,589.674203
46065,SD,Hughes,25.33941566,-8.084428515,547.6906487,534.2984268,547.3674031,589.674203
46067,SD,Hutchinson,-1.253747615,48.11937858,547.6906487,534.2984268,547.3674031,589.674203
46069,SD,Hyde,0,0,547.6906487,534.2984268,547.3674031,589.674203
46071,SD,Jackson,187.2611465,43.63057325,547.6906487,534.2984268,547.3674031,589.674203
46073,SD,Jerauld,,55.23690773,547.6906487,534.2984268,547.3674031,589.674203
46075,SD,Jones,114.7593583,43.17290553,547.6906487,534.2984268,547.3674031,589.674203
46077,SD,Kingsbury,0,3.89793048,547.6906487,534.2984268,547.3674031,589.674203
46079,SD,Lake,10.08964697,-13.99246331,547.6906487,534.2984268,547.3674031,589.674203
46081,SD,Lawrence,5.391443723,-3.391176587,547.6906487,534.2984268,547.3674031,589.674203
46083,SD,Lincoln,0.900698915,14.35412544,547.6906487,534.2984268,547.3674031,589.674203
46085,SD,Lyman,94.43877551,-35.18707483,547.6906487,534.2984268,547.3674031,589.674203
46087,SD,McCook,1.149425287,11.26436782,547.6906487,534.2984268,547.3674031,589.674203
46089,SD,McPherson,0,-49.40132122,547.6906487,534.2984268,547.3674031,589.674203
46091,SD,Marshall,,-42.46764092,547.6906487,534.2984268,547.3674031,589.674203
46093,SD,Meade,-6.798245614,-16.6089566,547.6906487,534.2984268,547.3674031,589.674203
46095,SD,Mellette,-0.432484383,0,547.6906487,534.2984268,547.3674031,589.674203
46097,SD,Miner,-30.83444891,107.4966533,547.6906487,534.2984268,547.3674031,589.674203
46099,SD,Minnehaha,9.803481943,1.614747697,547.6906487,534.2984268,547.3674031,589.674203
46101,SD,Moody,-34.04514948,-20.85417938,547.6906487,534.2984268,547.3674031,589.674203
46103,SD,Pennington,6.471537786,-0.878544089,547.6906487,534.2984268,547.3674031,589.674203
46105,SD,Perkins,-100,52.17464599,547.6906487,534.2984268,547.3674031,589.674203
46107,SD,Potter,4.405286344,108.8105727,547.6906487,534.2984268,547.3674031,589.674203
46109,SD,Roberts,-49.6331442,0.733711602,547.6906487,534.2984268,547.3674031,589.674203
46111,SD,Sanborn,-0.967199327,98.06560135,547.6906487,534.2984268,547.3674031,589.674203
46113,SD,Shannon,0,0,547.6906487,534.2984268,547.3674031,589.674203
46115,SD,Spink,102.8419738,18.3244847,547.6906487,534.2984268,547.3674031,589.674203
46117,SD,Stanley,96.95767196,-1.521164021,547.6906487,534.2984268,547.3674031,589.674203
46119,SD,Sully,0,-19.13319239,547.6906487,534.2984268,547.3674031,589.674203
46121,SD,Todd,94.89058323,0,547.6906487,534.2984268,547.3674031,589.674203
46123,SD,Tripp,2.568306011,-48.715847,547.6906487,534.2984268,547.3674031,589.674203
46125,SD,Turner,-49.48597001,-24.22895501,547.6906487,534.2984268,547.3674031,589.674203
46127,SD,Union,-2.321237994,-34.88082533,547.6906487,534.2984268,547.3674031,589.674203
46129,SD,Walworth,34.81185239,-42.22349183,547.6906487,534.2984268,547.3674031,589.674203
46135,SD,Yankton,11.13736929,-11.02853262,547.6906487,534.2984268,547.3674031,589.674203
46137,SD,Ziebach,,-1.217814892,547.6906487,534.2984268,547.3674031,589.674203
47001,TN,Anderson,4.427664219,41.16181953,702.9736436,665.3183915,654.2676819,662.5783086
47003,TN,Bedford,-0.477875782,-25.35840684,702.9736436,665.3183915,654.2676819,662.5783086
47005,TN,Benton,2.671399215,26.36479903,702.9736436,665.3183915,654.2676819,662.5783086
47007,TN,Bledsoe,-100,-11.5966847,702.9736436,665.3183915,654.2676819,662.5783086
47009,TN,Blount,-2.049416712,-2.259071214,702.9736436,665.3183915,654.2676819,662.5783086
47011,TN,Bradley,5.467488939,10.62367729,702.9736436,665.3183915,654.2676819,662.5783086
47013,TN,Campbell,19.30167293,-18.19313857,702.9736436,665.3183915,654.2676819,662.5783086
47015,TN,Cannon,23.34615661,-1.323074711,702.9736436,665.3183915,654.2676819,662.5783086
47017,TN,Carroll,-12.42556326,45.95739456,702.9736436,665.3183915,654.2676819,662.5783086
47019,TN,Carter,8.357599159,10.82027187,702.9736436,665.3183915,654.2676819,662.5783086
47021,TN,Cheatham,-1.905457108,9.63507735,702.9736436,665.3183915,654.2676819,662.5783086
47023,TN,Chester,10.15436791,-8.963332306,702.9736436,665.3183915,654.2676819,662.5783086
47025,TN,Claiborne,16.19041584,154.1665346,702.9736436,665.3183915,654.2676819,662.5783086
47027,TN,Clay,68.3792924,34.70343392,702.9736436,665.3183915,654.2676819,662.5783086
47029,TN,Cocke,-16.09546834,-13.20220862,702.9736436,665.3183915,654.2676819,662.5783086
47031,TN,Coffee,15.60007866,-20.64558608,702.9736436,665.3183915,654.2676819,662.5783086
47033,TN,Crockett,0.629017765,403.1450888,702.9736436,665.3183915,654.2676819,662.5783086
47035,TN,Cumberland,12.66031117,-17.22915914,702.9736436,665.3183915,654.2676819,662.5783086
47037,TN,Davidson,9.622807952,12.38441079,702.9736436,665.3183915,654.2676819,662.5783086
47039,TN,Decatur,49.61574588,-18.39141134,702.9736436,665.3183915,654.2676819,662.5783086
47041,TN,DeKalb,-17.30127706,-42.11089394,702.9736436,665.3183915,654.2676819,662.5783086
47043,TN,Dickson,17.18515273,4.164580204,702.9736436,665.3183915,654.2676819,662.5783086
47045,TN,Dyer,5.94940228,33.34592964,702.9736436,665.3183915,654.2676819,662.5783086
47047,TN,Fayette,6.30953885,-20.82154138,702.9736436,665.3183915,654.2676819,662.5783086
47049,TN,Fentress,14.52758881,14.52758881,702.9736436,665.3183915,654.2676819,662.5783086
47051,TN,Franklin,44.02386509,21.57858741,702.9736436,665.3183915,654.2676819,662.5783086
47053,TN,Gibson,1.478524734,-16.01777263,702.9736436,665.3183915,654.2676819,662.5783086
47055,TN,Giles,10.70212766,-24.5212766,702.9736436,665.3183915,654.2676819,662.5783086
47057,TN,Grainger,-50.78314296,96.86742818,702.9736436,665.3183915,654.2676819,662.5783086
47059,TN,Greene,-1.515814514,-6.256264762,702.9736436,665.3183915,654.2676819,662.5783086
47061,TN,Grundy,-14.7337902,-18.14443859,702.9736436,665.3183915,654.2676819,662.5783086
47063,TN,Hamblen,-1.437606918,1.549132266,702.9736436,665.3183915,654.2676819,662.5783086
47065,TN,Hamilton,4.134472432,6.430293627,702.9736436,665.3183915,654.2676819,662.5783086
47067,TN,Hancock,-49.22692133,1.546157344,702.9736436,665.3183915,654.2676819,662.5783086
47069,TN,Hardeman,5.385460826,-4.195035613,702.9736436,665.3183915,654.2676819,662.5783086
47071,TN,Hardin,0.427035211,-23.91891272,702.9736436,665.3183915,654.2676819,662.5783086
47073,TN,Hawkins,-15.38250009,-4.072914754,702.9736436,665.3183915,654.2676819,662.5783086
47075,TN,Haywood,13.57636353,14.52283323,702.9736436,665.3183915,654.2676819,662.5783086
47077,TN,Henderson,-4.814761511,0.784370165,702.9736436,665.3183915,654.2676819,662.5783086
47079,TN,Henry,-7.529229338,-21.02651574,702.9736436,665.3183915,654.2676819,662.5783086
47081,TN,Hickman,18.59304637,-1.172461357,702.9736436,665.3183915,654.2676819,662.5783086
47083,TN,Houston,43.88026608,2.771618625,702.9736436,665.3183915,654.2676819,662.5783086
47085,TN,Humphreys,8.439421141,-13.55179014,702.9736436,665.3183915,654.2676819,662.5783086
47087,TN,Jackson,-33.73556283,19.2759869,702.9736436,665.3183915,654.2676819,662.5783086
47089,TN,Jefferson,18.53659913,22.02296969,702.9736436,665.3183915,654.2676819,662.5783086
47091,TN,Johnson,2.418855825,104.8377117,702.9736436,665.3183915,654.2676819,662.5783086
47093,TN,Knox,16.97671669,-2.842093753,702.9736436,665.3183915,654.2676819,662.5783086
47095,TN,Lake,55.23904383,-48.25365206,702.9736436,665.3183915,654.2676819,662.5783086
47097,TN,Lauderdale,-10.65519096,-15.0672803,702.9736436,665.3183915,654.2676819,662.5783086
47099,TN,Lawrence,5.120760957,26.65665722,702.9736436,665.3183915,654.2676819,662.5783086
47101,TN,Lewis,31.08629953,1.956010745,702.9736436,665.3183915,654.2676819,662.5783086
47103,TN,Lincoln,5.064423765,-9.94477963,702.9736436,665.3183915,654.2676819,662.5783086
47105,TN,Loudon,29.73951338,-4.239882984,702.9736436,665.3183915,654.2676819,662.5783086
47107,TN,McMinn,-6.185077575,26.07706769,702.9736436,665.3183915,654.2676819,662.5783086
47109,TN,McNairy,16.46648586,24.23091825,702.9736436,665.3183915,654.2676819,662.5783086
47111,TN,Macon,31.52632701,5.221061607,702.9736436,665.3183915,654.2676819,662.5783086
47113,TN,Madison,11.11117108,-6.826637026,702.9736436,665.3183915,654.2676819,662.5783086
47115,TN,Marion,48.79241552,-14.97576256,702.9736436,665.3183915,654.2676819,662.5783086
47117,TN,Marshall,11.68634061,-25.80278071,702.9736436,665.3183915,654.2676819,662.5783086
47119,TN,Maury,2.630613794,-7.466068842,702.9736436,665.3183915,654.2676819,662.5783086
47121,TN,Meigs,-75.58587211,36.71911617,702.9736436,665.3183915,654.2676819,662.5783086
47123,TN,Monroe,9.429460265,44.2310063,702.9736436,665.3183915,654.2676819,662.5783086
47125,TN,Montgomery,-0.813830809,5.286361338,702.9736436,665.3183915,654.2676819,662.5783086
47127,TN,Moore,1.271253774,1.271253774,702.9736436,665.3183915,654.2676819,662.5783086
47129,TN,Morgan,35.00889953,-83.12388756,702.9736436,665.3183915,654.2676819,662.5783086
47131,TN,Obion,-5.68993347,8.928126843,702.9736436,665.3183915,654.2676819,662.5783086
47133,TN,Overton,51.24897625,0.832650833,702.9736436,665.3183915,654.2676819,662.5783086
47135,TN,Perry,-0.392802838,-33.59520189,702.9736436,665.3183915,654.2676819,662.5783086
47137,TN,Pickett,-49.89183874,67.0272042,702.9736436,665.3183915,654.2676819,662.5783086
47139,TN,Polk,-33.43271715,59.76147883,702.9736436,665.3183915,654.2676819,662.5783086
47141,TN,Putnam,38.77562657,2.649566917,702.9736436,665.3183915,654.2676819,662.5783086
47143,TN,Rhea,4.200517347,-1.009508521,702.9736436,665.3183915,654.2676819,662.5783086
47145,TN,Roane,8.688602045,-21.6187966,702.9736436,665.3183915,654.2676819,662.5783086
47147,TN,Robertson,46.0173592,46.5683681,702.9736436,665.3183915,654.2676819,662.5783086
47149,TN,Rutherford,22.17874883,-11.07622299,702.9736436,665.3183915,654.2676819,662.5783086
47151,TN,Scott,-11.66065229,0.959254522,702.9736436,665.3183915,654.2676819,662.5783086
47153,TN,Sequatchie,24.28862183,-44.76061252,702.9736436,665.3183915,654.2676819,662.5783086
47155,TN,Sevier,24.61716078,2.274304773,702.9736436,665.3183915,654.2676819,662.5783086
47157,TN,Shelby,5.463282468,10.30421288,702.9736436,665.3183915,654.2676819,662.5783086
47159,TN,Smith,22.84881332,10.56393198,702.9736436,665.3183915,654.2676819,662.5783086
47161,TN,Stewart,-37.24381357,-13.9343729,702.9736436,665.3183915,654.2676819,662.5783086
47163,TN,Sullivan,7.51705358,21.85266072,702.9736436,665.3183915,654.2676819,662.5783086
47165,TN,Sumner,-0.725430661,-3.593362664,702.9736436,665.3183915,654.2676819,662.5783086
47167,TN,Tipton,4.656534945,0.106250817,702.9736436,665.3183915,654.2676819,662.5783086
47169,TN,Trousdale,-21.50753769,-41.13065327,702.9736436,665.3183915,654.2676819,662.5783086
47171,TN,Unicoi,24.23209737,-4.436848179,702.9736436,665.3183915,654.2676819,662.5783086
47173,TN,Union,-25.15988977,66.31135607,702.9736436,665.3183915,654.2676819,662.5783086
47175,TN,Van Buren,0,0,702.9736436,665.3183915,654.2676819,662.5783086
47177,TN,Warren,-1.26980198,-1.26980198,702.9736436,665.3183915,654.2676819,662.5783086
47179,TN,Washington,-3.56987895,0.13897186,702.9736436,665.3183915,654.2676819,662.5783086
47181,TN,Wayne,69.43694369,18.60586059,702.9736436,665.3183915,654.2676819,662.5783086
47183,TN,Weakley,14.21740944,-24.4843574,702.9736436,665.3183915,654.2676819,662.5783086
47185,TN,White,4.884251383,7.267984369,702.9736436,665.3183915,654.2676819,662.5783086
47187,TN,Williamson,4.553776882,-0.285762582,702.9736436,665.3183915,654.2676819,662.5783086
47189,TN,Wilson,-2.161332201,2.856035379,702.9736436,665.3183915,654.2676819,662.5783086
48001,TX,Anderson,29.60038377,15.25725829,784.2561465,728.7686454,658.5372404,688.3563725
48003,TX,Andrews,-4.156777734,7.823625049,784.2561465,728.7686454,658.5372404,688.3563725
48005,TX,Angelina,15.66722599,-16.4337615,784.2561465,728.7686454,658.5372404,688.3563725
48007,TX,Aransas,30.19320805,17.25311232,784.2561465,728.7686454,658.5372404,688.3563725
48009,TX,Archer,34.24511815,51.02575792,784.2561465,728.7686454,658.5372404,688.3563725
48011,TX,Armstrong,108.7284483,0,784.2561465,728.7686454,658.5372404,688.3563725
48013,TX,Atascosa,-22.1170838,-2.802120577,784.2561465,728.7686454,658.5372404,688.3563725
48015,TX,Austin,17.05686425,18.64587146,784.2561465,728.7686454,658.5372404,688.3563725
48017,TX,Bailey,32.94336119,19.64902507,784.2561465,728.7686454,658.5372404,688.3563725
48019,TX,Bandera,-5.398433901,-5.398433901,784.2561465,728.7686454,658.5372404,688.3563725
48021,TX,Bastrop,-13.79812456,11.47911711,784.2561465,728.7686454,658.5372404,688.3563725
48023,TX,Baylor,1.566794942,-23.82490379,784.2561465,728.7686454,658.5372404,688.3563725
48025,TX,Bee,21.1165384,-7.743261763,784.2561465,728.7686454,658.5372404,688.3563725
48027,TX,Bell,6.036758745,5.445264275,784.2561465,728.7686454,658.5372404,688.3563725
48029,TX,Bexar,0.748099452,6.794158192,784.2561465,728.7686454,658.5372404,688.3563725
48031,TX,Blanco,3.547600153,1.664916514,784.2561465,728.7686454,658.5372404,688.3563725
48033,TX,Borden,0,0,784.2561465,728.7686454,658.5372404,688.3563725
48035,TX,Bosque,68.98019619,-36.63242643,784.2561465,728.7686454,658.5372404,688.3563725
48037,TX,Bowie,14.09796006,-1.037483623,784.2561465,728.7686454,658.5372404,688.3563725
48039,TX,Brazoria,9.497727138,2.514637373,784.2561465,728.7686454,658.5372404,688.3563725
48041,TX,Brazos,1.397093622,-8.513374999,784.2561465,728.7686454,658.5372404,688.3563725
48043,TX,Brewster,16.26237355,-5.536821495,784.2561465,728.7686454,658.5372404,688.3563725
48045,TX,Briscoe,0,-100,784.2561465,728.7686454,658.5372404,688.3563725
48047,TX,Brooks,-25.42337877,-28.97464645,784.2561465,728.7686454,658.5372404,688.3563725
48049,TX,Brown,-0.220675161,19.73518981,784.2561465,728.7686454,658.5372404,688.3563725
48051,TX,Burleson,-20.51081814,-16.725619,784.2561465,728.7686454,658.5372404,688.3563725
48053,TX,Burnet,3.860741146,3.087967774,784.2561465,728.7686454,658.5372404,688.3563725
48055,TX,Caldwell,-2.083246454,9.043657358,784.2561465,728.7686454,658.5372404,688.3563725
48057,TX,Calhoun,21.66165345,1.384711208,784.2561465,728.7686454,658.5372404,688.3563725
48059,TX,Callahan,7.852217464,-41.17151775,784.2561465,728.7686454,658.5372404,688.3563725
48061,TX,Cameron,15.61750219,-4.392659007,784.2561465,728.7686454,658.5372404,688.3563725
48063,TX,Camp,94.25440313,118.5362035,784.2561465,728.7686454,658.5372404,688.3563725
48065,TX,Carson,-18.33633535,-23.44031439,784.2561465,728.7686454,658.5372404,688.3563725
48067,TX,Cass,14.06804078,0.648271277,784.2561465,728.7686454,658.5372404,688.3563725
48069,TX,Castro,23.78882782,28.94669564,784.2561465,728.7686454,658.5372404,688.3563725
48071,TX,Chambers,51.10840801,55.01638408,784.2561465,728.7686454,658.5372404,688.3563725
48073,TX,Cherokee,-5.09508027,-13.15889698,784.2561465,728.7686454,658.5372404,688.3563725
48075,TX,Childress,-0.916138125,-22.9347741,784.2561465,728.7686454,658.5372404,688.3563725
48077,TX,Clay,4.139816442,-100,784.2561465,728.7686454,658.5372404,688.3563725
48079,TX,Cochran,0,-47.18309859,784.2561465,728.7686454,658.5372404,688.3563725
48081,TX,Coke,,-49.95403003,784.2561465,728.7686454,658.5372404,688.3563725
48083,TX,Coleman,81.73316708,55.77128607,784.2561465,728.7686454,658.5372404,688.3563725
48085,TX,Collin,16.36611085,12.1461991,784.2561465,728.7686454,658.5372404,688.3563725
48087,TX,Collingsworth,69.58388375,103.5006605,784.2561465,728.7686454,658.5372404,688.3563725
