FIPS,State,County,snap_participants_2012,snap_participants_2017,snap_participants_change,snap_beni_per_capita_2012,snap_beni_per_capita_2017,snap_beni_per_capita_change,snap_participants_2011,snap_participants_2016,snap_online_applications_2009,snap_online_applications_2016,snap_combined_applications_2009,snap_combined_applications_2016,school_lunch_participants_2012,school_lunch_participants_2017,school_lunch_participants_change,free_lunch_eligible_stu_2010,free_lunch_eligible_stu_2015,red_px_lunch_eligible_stu_2010,red_px_lunch_eligible_stu_2015,school_brkfast_participants_2012,school_brkfast_participants_2017,school_brkfast_participants_change,summer_food_service_chldren_2012,summer_food_service_chldren_2017,summer_food_service_chldren_change,wic_redemp_per_capita_2011,wic_redemp_per_capita_2016,wic_redemp_per_capita_change,wic_participants_2012,wic_participants_2017,wic_participants_change,wic_inf_and_children_2014,wic_inf_and_children_2016,wic_inf_and_children_change,wic_women_2014,wic_women_2016,wic_women_change
1121,AL,Talladega,18.90847619,16.50005631,-2.408419881,27.77642441,19.40922928,-30.12336922,84.02,86.898,0,1,0,0,68.22604311,63.12658957,-5.099453542,63.10904872,60.55114201,6.504520362,9.27672956,27.20632814,33.47535394,6.269025798,3.16031985,6.369005538,3.208685689,22.16517448,20.88856316,-5.759536743,2.947682282,2.543569611,-0.404112671,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857
1123,AL,Tallapoosa,18.90847619,16.50005631,-2.408419881,27.90163994,21.4432621,-23.14694786,84.02,86.898,0,1,0,0,68.22604311,63.12658957,-5.099453542,53.85859893,50.1167445,6.147872513,6.220813876,27.20632814,33.47535394,6.269025798,3.16031985,6.369005538,3.208685689,25.83833313,23.41152382,-9.392282486,2.947682282,2.543569611,-0.404112671,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857
1125,AL,Tuscaloosa,18.90847619,16.50005631,-2.408419881,18.67852974,14.91018295,-20.17475128,84.02,86.898,0,1,0,0,68.22604311,63.12658957,-5.099453542,48.16052323,40.16684046,7.091316248,3.639207508,27.20632814,33.47535394,6.269025798,3.16031985,6.369005538,3.208685689,18.48363113,18.02127838,-2.501417398,2.947682282,2.543569611,-0.404112671,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857
1127,AL,Walker,18.90847619,16.50005631,-2.408419881,24.97452736,20.17312431,-19.22520065,84.02,86.898,0,1,0,0,68.22604311,63.12658957,-5.099453542,47.40531682,50.63841861,8.221048798,5.514045209,27.20632814,33.47535394,6.269025798,3.16031985,6.369005538,3.208685689,27.26601601,23.98092651,-12.04829311,2.947682282,2.543569611,-0.404112671,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857
1129,AL,Washington,18.90847619,16.50005631,-2.408419881,24.78607559,21.43951797,-13.5017643,84.02,86.898,0,1,0,0,68.22604311,63.12658957,-5.099453542,52.04798128,49.35286104,7.957870099,8.991825613,27.20632814,33.47535394,6.269025798,3.16031985,6.369005538,3.208685689,14.48908806,,,2.947682282,2.543569611,-0.404112671,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857
1131,AL,Wilcox,18.90847619,16.50005631,-2.408419881,56.26805878,47.55574036,-15.48359489,84.02,86.898,0,1,0,0,68.22604311,63.12658957,-5.099453542,96.43395279,69.35933148,0,0,27.20632814,33.47535394,6.269025798,3.16031985,6.369005538,3.208685689,33.28605652,24.43498993,-26.59091377,2.947682282,2.543569611,-0.404112671,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857
1133,AL,Winston,18.90847619,16.50005631,-2.408419881,19.97712135,15.10904121,-24.3682766,84.02,86.898,0,1,0,0,68.22604311,63.12658957,-5.099453542,46.38142922,48.125,11.15157032,11.15384615,27.20632814,33.47535394,6.269025798,3.16031985,6.369005538,3.208685689,28.49274635,24.64218712,-13.51417351,2.947682282,2.543569611,-0.404112671,33.48121147,32.91087574,-0.57033573,3.318826904,3.309759047,-0.009067857
2013,AK,Aleutians East,12.49241155,12.04557794,-0.446833611,11.47598839,8.506429672,-25.87627792,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,37.81818182,0,5.090909091,0,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2016,AK,Aleutians West,12.49241155,12.04557794,-0.446833611,6.913927555,4.251257896,-38.5116806,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,12.71347249,11.71717172,7.969639469,5.454545455,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,7.287762165,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2020,AK,Anchorage,12.49241155,12.04557794,-0.446833611,15.65752125,16.57573318,5.864350796,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,31.93219516,40.2953284,7.235617768,3.13760829,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,22.31659889,12.81515789,-42.57566833,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2050,AK,Bethel,12.49241155,12.04557794,-0.446833611,91.87622833,103.5950089,12.75496483,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,66.80697535,89.23315259,6.013229104,0,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,59.83818436,48.22122192,-19.41396141,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2060,AK,Bristol Bay,12.49241155,12.04557794,-0.446833611,17.00680351,19.89619446,16.9896183,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,33.33333333,,5.555555556,,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2068,AK,Denali,12.49241155,12.04557794,-0.446833611,10.52034187,11.81292152,12.28647995,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,0,0,0,0,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2070,AK,Dillingham,12.49241155,12.04557794,-0.446833611,60.9394989,68.44755554,12.32050896,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,63.61209964,96.84512428,12.27758007,0,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,81.95877075,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2090,AK,Fairbanks North Star,12.49241155,12.04557794,-0.446833611,11.35065174,11.0102005,-2.999398232,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,16.139654,20.0720025,5.226571891,5.520192007,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,24.87321663,17.08847046,-31.2977066,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2100,AK,Haines,12.49241155,12.04557794,-0.446833611,12.25109863,8.247558594,-32.67902756,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,40,40.9252669,18.70967742,6.40569395,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2105,AK,Hoonah-Angoon,12.49241155,12.04557794,-0.446833611,32.48719025,36.67443848,12.88892078,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,40.81632653,44.37086093,3.06122449,4.966887417,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2110,AK,Juneau,12.49241155,12.04557794,-0.446833611,15.60940456,15.73502827,0.804794967,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,21.65292501,25.29375387,5.045151158,4.246547104,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,12.17109394,7.45609951,-38.7392807,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2122,AK,Kenai Peninsula,12.49241155,12.04557794,-0.446833611,14.84800529,15.91119766,7.160506248,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,27.71523534,25.85631673,6.893963761,6.694839858,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,17.6497097,12.00658417,-31.97290802,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2130,AK,Ketchikan Gateway,12.49241155,12.04557794,-0.446833611,24.8114357,24.74258995,-0.277475864,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,32.30974633,36.15384615,5.919003115,4.743589744,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2150,AK,Kodiak Island,12.49241155,12.04557794,-0.446833611,12.17328358,8.83650589,-27.4106617,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,34.93177388,31.84059162,8.693957115,6.737880033,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2164,AK,Lake and Peninsula,12.49241155,12.04557794,-0.446833611,46.34689331,52.52057648,13.32059765,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,62.5,65.86102719,5.85106383,4.229607251,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2170,AK,Matanuska-Susitna,12.49241155,12.04557794,-0.446833611,17.64498711,16.76022148,-5.014260769,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,26.42426372,29.60540425,6.065928919,4.905640146,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,17.26811028,11.11713696,-35.62041855,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2180,AK,Nome,12.49241155,12.04557794,-0.446833611,84.85295868,89.62470245,5.623544216,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,72.10485133,77.93103448,5.203442879,3.180076628,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,81.23099518,68.15818024,-16.09338188,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2185,AK,North Slope,12.49241155,12.04557794,-0.446833611,28.88980675,26.67314148,-7.672828197,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,34.16711016,46.40937958,8.461947845,6.253053249,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,53.78931808,45.52445984,-15.36524105,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2188,AK,Northwest Arctic,12.49241155,12.04557794,-0.446833611,80.24090576,87.6496582,9.233136177,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,71.03626943,98.8495168,3.419689119,0,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,124.9030533,128.8252411,3.140185595,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2195,AK,Petersburg,12.49241155,12.04557794,-0.446833611,22.13581467,20.31900787,-8.207544327,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,45.14480409,39.65141612,6.814310051,7.189542484,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2198,AK,Prince of Wales-Hyder,12.49241155,12.04557794,-0.446833611,32.19696808,27.93729591,-13.2300415,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,51.37903861,62.61061947,6.698187549,3.761061947,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,29.30153656,20.57725525,-29.77414322,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2220,AK,Sitka,12.49241155,12.04557794,-0.446833611,15.5176239,10.92377377,-29.60408211,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,29.47427293,39.20454545,8.165548098,7.5,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2230,AK,Skagway,12.49241155,12.04557794,-0.446833611,29.52952957,2.304811239,-92.19489288,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,3.125,0,4.166666667,0,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2240,AK,Southeast Fairbanks,12.49241155,12.04557794,-0.446833611,25.06274414,21.1599884,-15.57194138,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,32.02662722,43.00979519,9.837278107,7.212822796,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2261,AK,Valdez-Cordova,12.49241155,12.04557794,-0.446833611,15.13439465,15.69124126,3.679345131,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,25.07797879,27.60416667,5.115408609,7.096354167,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,20.26894569,9.030275345,-55.44773102,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2270,AK,Wade Hampton,12.49241155,12.04557794,-0.446833611,,,,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,,,,,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2275,AK,Wrangell,12.49241155,12.04557794,-0.446833611,17.46424675,14.34615898,-17.85412025,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,41.32947977,0,13.29479769,0,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2282,AK,Yakutat,12.49241155,12.04557794,-0.446833611,22.21385574,12.39669418,-44.19386673,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,71.42857143,0,9.243697479,0,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,,,,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
2290,AK,Yukon-Koyukuk,12.49241155,12.04557794,-0.446833611,86.35609436,74.77477264,-13.41112232,78.851,71.454,0,0,0,0,40.53054685,40.59582934,0.065282488,26.71979866,30.51454139,3.062080537,2.147651007,15.60395377,20.28288425,4.678930475,3.503589281,3.757415953,0.253826672,27.0776062,21.83300972,-19.36875916,3.416595396,2.458541447,-0.958053948,26.97346692,26.54076646,-0.432700455,3.205084491,3.065642126,-0.139442365
4001,AZ,Apache,17.17509312,13.09424618,-4.080846938,48.64871216,42.00997925,-13.64626694,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,24.54931496,,,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,33.11495209,28.17418098,-14.92006111,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4003,AZ,Cochise,17.17509312,13.09424618,-4.080846938,22.00122452,20.31699181,-7.655177116,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,43.13602319,,6.619956511,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,19.14431572,21.60792351,12.86861229,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4005,AZ,Coconino,17.17509312,13.09424618,-4.080846938,22.64917755,16.72633553,-26.15036201,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,29.16122715,,7.093124456,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,12.19340992,9.446130753,-22.53085136,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4007,AZ,Gila,17.17509312,13.09424618,-4.080846938,32.86737442,27.3297081,-16.84852028,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,42.16130217,,18.13731489,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,25.14794922,10.71592236,-57.38848495,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4009,AZ,Graham,17.17509312,13.09424618,-4.080846938,26.37421608,20.13158607,-23.66944313,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,29.8199317,,17.02887302,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,6.096811771,9.967447281,63.48622131,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4011,AZ,Greenlee,17.17509312,13.09424618,-4.080846938,15.84896278,11.01709843,-30.4869442,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,24.33600988,,7.350216183,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,,,,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4012,AZ,La Paz,17.17509312,13.09424618,-4.080846938,26.34361458,20.35904312,-22.71735191,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,59.30003932,74.02210884,16.59457334,7.270408163,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,22.87679482,3.606860638,-84.2335434,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4013,AZ,Maricopa,17.17509312,13.09424618,-4.080846938,19.79427338,13.36654854,-32.47264862,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,32.52891565,37.04263016,8.831829646,9.187046699,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,17.10685539,15.93343353,-6.859366417,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4015,AZ,Mohave,17.17509312,13.09424618,-4.080846938,27.43626404,20.16007042,-26.52035141,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,49.87917998,,6.134538935,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,18.79691505,11.49044514,-38.87057877,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4017,AZ,Navajo,17.17509312,13.09424618,-4.080846938,42.57249832,33.54182816,-21.21245003,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,39.46302451,,18.71624429,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,23.44764519,18.46215248,-21.26223183,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4019,AZ,Pima,17.17509312,13.09424618,-4.080846938,22.29706764,16.7211113,-25.00757599,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,39.52710086,,5.084826795,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,13.46942806,11.88341045,-11.77494431,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4021,AZ,Pinal,17.17509312,13.09424618,-4.080846938,18.91806984,14.18481731,-25.01974297,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,41.34978311,37.28403409,10.07079413,9.378836676,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,14.99526596,12.42285633,-17.15481186,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4023,AZ,Santa Cruz,17.17509312,13.09424618,-4.080846938,31.54339027,28.17269707,-10.68589401,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,66.02949738,,9.441102271,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,33.94631195,38.30182266,12.83058548,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4025,AZ,Yavapai,17.17509312,13.09424618,-4.080846938,18.15747452,10.05180359,-44.64096069,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,34.8640299,,7.540333346,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,10.67329597,11.3099575,5.964994431,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
4027,AZ,Yuma,17.17509312,13.09424618,-4.080846938,25.12802696,22.05381584,-12.23419189,78.009,73.5,1,1,1,1,56.65382084,53.73013542,-2.923685418,33.69200084,,38.20333823,,23.48430211,26.49944036,3.015138251,2.356500946,1.035726284,-1.320774662,27.87405014,29.97718811,7.545146465,2.952442753,2.18791585,-0.764526903,29.68571273,28.44362313,-1.242089601,3.226641641,2.850141825,-0.376499817
